"id";"produto_principal";"produto_composicao";"quantidade";"valor_unitario";"valor_custo";"valor_produto";"data"
"614";"TOP CHEFF";"PÃO AUSTRALIANO";"1";"1.4";"1.4";NULL;"2025-09-05 17:31:50"
"616";"TOP CHEFF";"MOLHO SWEET HONEY";"0.045";"0";"0";NULL;"2025-09-05 17:31:50"
"2613";"TOP CHEFF";"BACON FATIADO - BC";"0.038";"41";"1.56";NULL;"2025-09-05 17:31:50"
"2614";"TOP CHEFF";"QUEIJO MUÇARELA FATIADA";"0.022";"47.76";"1.05";NULL;"2025-09-05 17:31:50"
"3277";"TOP CHEFF";"ONION RINGS";"0.06";"21.46";"1.29";NULL;"2025-09-05 17:31:50"
"9715";"TOP CHEFF";"HAMBURGER 150 G";"1";"7.08";"7.08";NULL;"2025-09-05 17:31:50"
"620";"PICANHA BURGER";"PÃO BRIOCHE COM PARMESÃO";"1";"1.4";"1.4";NULL;"2025-09-05 17:31:41"
"621";"PICANHA BURGER";"MOLHO MAIONESE";"0.045";"22.22";"1";NULL;"2025-09-05 17:31:41"
"624";"PICANHA BURGER";"MEL";"0.005";"34.98";"0.17";NULL;"2025-09-05 17:31:41"
"625";"PICANHA BURGER";"QUEIJO CHEDDAR FATIA";"0.032";"33.3";"1.07";NULL;"2025-09-05 17:31:41"
"3278";"PICANHA BURGER";"BACON FATIADO - BC";"0.038";"41";"1.56";NULL;"2025-09-05 17:31:41"
"9573";"PICANHA BURGER";"HAMBURGER 150 G";"1";"7.08";"7.08";NULL;"2025-09-05 17:31:41"
"613";"SAINT GORGON";"ACUCAR MASCAVO";"0.005";"10.17";"0.05";NULL;"2025-09-05 17:31:28"
"2612";"SAINT GORGON";"BACON FATIADO - BC";"0.038";"41";"1.56";NULL;"2025-09-05 17:31:28"
"9714";"SAINT GORGON";"HAMBURGER 150 G";"1";"7.08";"7.08";NULL;"2025-09-05 17:31:28"
"607";"SAINT GORGON";"PÃO AUSTRALIANO";"1";"1.4";"1.4";NULL;"2025-09-05 17:31:27"
"608";"SAINT GORGON";"QUEIJO GORGONZOLA";"0.025";"69.67";"1.74";NULL;"2025-09-05 17:31:27"
"610";"SAINT GORGON";"MOLHO DE ERVAS";"0.045";"40.29";"1.81";NULL;"2025-09-05 17:31:27"
"612";"SAINT GORGON";"CEBOLA BRANCA";"0.015";"2.27";"0.03";NULL;"2025-09-05 17:31:27"
"572";"CHEESE BURGER";"PÃO BRIOCHE";"1";"1.3";"1.3";NULL;"2025-09-05 17:31:19"
"574";"CHEESE BURGER";"CEBOLA BRANCA";"0.015";"2.27";"0.03";NULL;"2025-09-05 17:31:19"
"575";"CHEESE BURGER";"MOLHO MAIONESE";"0.03";"22.22";"0.67";NULL;"2025-09-05 17:31:19"
"576";"CHEESE BURGER";"MOLHO DE ERVAS";"0.03";"40.29";"1.21";NULL;"2025-09-05 17:31:19"
"578";"CHEESE BURGER";"QUEIJO CHEDDAR FATIA";"0.016";"33.3";"0.53";NULL;"2025-09-05 17:31:19"
"2604";"CHEESE BURGER";"BACON FATIADO - BC";"0.038";"41";"1.56";NULL;"2025-09-05 17:31:19"
"8527";"CHEESE BURGER";"QUEIJO MUÇARELA FATIADA";"0.016";"47.76";"0.76";NULL;"2025-09-05 17:31:19"
"9713";"CHEESE BURGER";"HAMBURGER 150 G";"1";"7.08";"7.08";NULL;"2025-09-05 17:31:19"
"12425";"FRANGO CRISPY";"PÃO BRIOCHE";"1";"1.3";"1.3";NULL;"2025-09-05 17:31:10"
"12426";"FRANGO CRISPY";"HAMBURGER DE FRANGO 150G";"1";"2.98";"2.98";NULL;"2025-09-05 17:31:10"
"12427";"FRANGO CRISPY";"FARINHA DE ROSCA";"0.03";"7.48";"0.22";NULL;"2025-09-05 17:31:10"
"12428";"FRANGO CRISPY";"FARINHA PANKO";"0.03";"19.9";"0.6";NULL;"2025-09-05 17:31:10"
"12429";"FRANGO CRISPY";"OVO";"0.013";"0.55";"0.01";NULL;"2025-09-05 17:31:10"
"12430";"FRANGO CRISPY";"ALFACE AMERICANA";"0.03";"16.5";"0.5";NULL;"2025-09-05 17:31:10"
"12431";"FRANGO CRISPY";"MOLHO MAIONESE";"0.02";"22.22";"0.44";NULL;"2025-09-05 17:31:10"
"12432";"FRANGO CRISPY";"QUEIJO CHEDDAR CREMOSO";"0.05";"27.25";"1.36";NULL;"2025-09-05 17:31:10"
"6118";"MASTER CHEFF";"PÃO BRIOCHE";"1";"1.3";"1.3";NULL;"2025-09-05 17:31:00"
"6119";"MASTER CHEFF";"HAMBURGER SMASH BURGER 80G";"1";"3.99";"3.99";NULL;"2025-09-05 17:31:00"
"6120";"MASTER CHEFF";"FILE FRANGO 160G";"0.5";"3";"1.5";NULL;"2025-09-05 17:31:00"
"6121";"MASTER CHEFF";"QUEIJO MUÇARELA FATIADA";"0.02";"47.76";"0.96";NULL;"2025-09-05 17:31:00"
"6122";"MASTER CHEFF";"MOLHO BARBECUE";"0.045";"8.44";"0.38";NULL;"2025-09-05 17:31:00"
"6123";"MASTER CHEFF";"ALFACE AMERICANA";"0.015";"16.5";"0.25";NULL;"2025-09-05 17:31:00"
"6124";"MASTER CHEFF";"CEBOLA CRISPY";"0.02";"45.43";"0.91";NULL;"2025-09-05 17:31:00"
"6125";"MASTER CHEFF";"BACON FATIADO - BC";"0.04";"41";"1.64";NULL;"2025-09-05 17:31:00"
"6126";"MASTER CHEFF";"TOMATE LONGA VIDA";"0.01";"5.53";"0.06";NULL;"2025-09-05 17:31:00"
"1391";"SMASH BURGER";"PÃO BRIOCHE";"1";"1.3";"1.3";NULL;"2025-09-05 17:30:51"
"1392";"SMASH BURGER";"MOLHO MAIONESE";"0.03";"22.22";"0.67";NULL;"2025-09-05 17:30:51"
"1393";"SMASH BURGER";"HAMBURGER SMASH BURGER 80G";"1";"3.99";"3.99";NULL;"2025-09-05 17:30:51"
"1395";"SMASH BURGER";"QUEIJO CHEDDAR FATIA";"0.016";"33.3";"0.53";NULL;"2025-09-05 17:30:51"
"2601";"SMASH BURGER";"BACON FATIADO - BC";"0.038";"41";"1.56";NULL;"2025-09-05 17:30:51"
"7385";"SMASH BURGER";"PICLES ARTESANAL";"0.03";"10.96";"0.33";NULL;"2025-09-05 17:30:51"
"558";"BABY BURGER";"MOLHO MAIONESE";"0.03";"22.22";"0.67";NULL;"2025-09-05 17:30:39"
"559";"BABY BURGER";"ALFACE AMERICANA";"0.015";"16.5";"0.25";NULL;"2025-09-05 17:30:39"
"560";"BABY BURGER";"TOMATE LONGA VIDA";"0.03";"5.53";"0.17";NULL;"2025-09-05 17:30:39"
"561";"BABY BURGER";"MOLHO SWEET HONEY";"0.03";"0";"0";NULL;"2025-09-05 17:30:39"
"562";"BABY BURGER";"PÃO BRIOCHE";"1";"1.3";"1.3";NULL;"2025-09-05 17:30:39"
"563";"BABY BURGER";"HAMBURGER SMASH BURGER 80G";"1";"3.99";"3.99";NULL;"2025-09-05 17:30:39"
"2608";"BABY BURGER";"QUEIJO MUÇARELA FATIADA";"0.022";"47.76";"1.05";NULL;"2025-09-05 17:30:39"
"510";"BRIGADEIRO DE CHOCOLATE";"LEITE CONDENSADO";"0.55556";"12.42";"6.9";NULL;"2025-08-30 00:14:14"
"512";"BRIGADEIRO DE CHOCOLATE";"CACAU EM PÓ 100%";"0.02222";"44.23";"0.98";NULL;"2025-08-30 00:14:14"
"513";"BRIGADEIRO DE CHOCOLATE";"CHOCOLATE AO LEITE";"0.22778";"77.81";"17.72";NULL;"2025-08-30 00:14:14"
"8780";"BRIGADEIRO DE CHOCOLATE";"CREME DE LEITE 17";"0.27778";"13.07";"3.63";NULL;"2025-08-30 00:14:14"
"9395";"BRIGADEIRO DE CHOCOLATE";"BATE CHANTILLY";"0.11111";"44.95";"4.99";NULL;"2025-08-30 00:14:14"
"2330";"PASSATEMPO TRITURADO";"BOLACHA PASSATEMPO";"1";"10.44";"10.44";NULL;"2025-08-29 23:17:27"
"12877";"BRASILIDADE";"SAL COM ERVAS";"0.0025";"7.46";"0.02";"49";"2025-08-29 18:49:28"
"12878";"BRASILIDADE";"MANTEIGA COM SAL";"0.01";"42.68";"0.43";"49";"2025-08-29 18:49:28"
"12879";"BRASILIDADE";"OLEO DE SOJA";"0.005";"8.75";"0.04";"49";"2025-08-29 18:49:28"
"12880";"BRASILIDADE";"SALSA FRESCA";"0.005";"48";"0.24";"49";"2025-08-29 18:49:28"
"12881";"BRASILIDADE";"OVO";"1";"0.55";"0.55";"49";"2025-08-29 18:49:28"
"12882";"BRASILIDADE";"ARROZ";"0.1";"5.05";"0.5";"49";"2025-08-29 18:49:28"
"12883";"BRASILIDADE";"ALHO";"0.05";"22";"1.1";"49";"2025-08-29 18:49:28"
"12884";"BRASILIDADE";"CARNE PARMEGIANA 90G";"1";"8.83";"8.83";"49";"2025-08-29 18:49:28"
"12885";"BRASILIDADE";"MOLHO MADEIRA";"0.05";"10.66";"0.53";"49";"2025-08-29 18:49:28"
"12886";"BRASILIDADE";"FRITAS 9X18MM";"0.165";"15.06";"2.48";"49";"2025-08-29 18:49:28"
"12891";"BRASILIDADE";"FEIJAO VERMELHO";"0.02";"16.76";"0.34";"49";"2025-08-29 18:49:28"
"12175";"AD FRANGO PARMEGIANA 120G";"PEITO DE FRANGO - FILE";"0.1353";"26.13";"3.54";NULL;"2025-08-29 18:48:25"
"12176";"AD FRANGO PARMEGIANA 120G";"ALHO";"0.005";"22";"0.11";NULL;"2025-08-29 18:48:25"
"12177";"AD FRANGO PARMEGIANA 120G";"FARINHA PANKO";"0.01";"19.9";"0.2";NULL;"2025-08-29 18:48:25"
"12178";"AD FRANGO PARMEGIANA 120G";"FARINHA DE TRIGO";"0.01";"4.36";"0.04";NULL;"2025-08-29 18:48:25"
"12179";"AD FRANGO PARMEGIANA 120G";"SAL COM ERVAS";"0.005";"7.46";"0.04";NULL;"2025-08-29 18:48:25"
"12180";"AD FRANGO PARMEGIANA 120G";"QUEIJO MUÇARELA FATIADA";"0.01";"47.76";"0.48";NULL;"2025-08-29 18:48:25"
"12181";"AD FRANGO PARMEGIANA 120G";"QUEIJO PARMESÃO";"0.01";"56";"0.56";NULL;"2025-08-29 18:48:25"
"12182";"AD FRANGO PARMEGIANA 120G";"TOMATE TRITURADO";"0.03";"9.41";"0.28";NULL;"2025-08-29 18:48:25"
"12484";"AD FRANGO  A MILANESA 120G";"AD FRANGO PARMEGIANA 120G";"1";"0";"0";NULL;"2025-08-29 18:47:03"
"12485";"AD FRANGO  A MILANESA 120G";"FARINHA DE TRIGO";"0.01";"4.36";"0.04";NULL;"2025-08-29 18:47:03"
"12486";"AD FRANGO  A MILANESA 120G";"OVO";"0.5";"0.55";"0.28";NULL;"2025-08-29 18:47:03"
"12487";"AD FRANGO  A MILANESA 120G";"SAL COM ERVAS";"0.002";"7.46";"0.01";NULL;"2025-08-29 18:47:03"
"12488";"AD FRANGO  A MILANESA 120G";"FARINHA PANKO";"0.01";"19.9";"0.2";NULL;"2025-08-29 18:47:03"
"12489";"AD FRANGO  A MILANESA 120G";"LEITE INTEGRAL";"0.01";"5.57";"0.06";NULL;"2025-08-29 18:47:03"
"10974";"PARMEGIANA BOVINA";"CARNE PARMEGIANA 90G";"1";"8.83";"8.83";"54";"2025-08-29 18:44:57"
"10975";"PARMEGIANA BOVINA";"SAL REFINADO";"0.02";"1.25";"0.02";"54";"2025-08-29 18:44:57"
"10976";"PARMEGIANA BOVINA";"SAL COM ERVAS";"0.0025";"7.46";"0.02";"54";"2025-08-29 18:44:57"
"10977";"PARMEGIANA BOVINA";"PIMENTA DO REINO";"0.0025";"75";"0.19";"54";"2025-08-29 18:44:57"
"10978";"PARMEGIANA BOVINA";"MANTEIGA COM SAL";"0.01";"42.68";"0.43";"54";"2025-08-29 18:44:57"
"10979";"PARMEGIANA BOVINA";"OLEO DE SOJA";"0.005";"8.75";"0.04";"54";"2025-08-29 18:44:57"
"10980";"PARMEGIANA BOVINA";"ALHO";"0.005";"22";"0.11";"54";"2025-08-29 18:44:57"
"10982";"PARMEGIANA BOVINA";"FRITAS 9X18MM";"0.165";"15.06";"2.48";"54";"2025-08-29 18:44:57"
"10985";"PARMEGIANA BOVINA";"QUEIJO PARMESÃO";"0.02";"56";"1.12";"54";"2025-08-29 18:44:57"
"10986";"PARMEGIANA BOVINA";"SALSA FRESCA";"0.002";"48";"0.1";"54";"2025-08-29 18:44:57"
"11101";"PARMEGIANA BOVINA";"QUEIJO MUÇARELA FATIADA";"0.04";"47.76";"1.91";"54";"2025-08-29 18:44:57"
"11118";"PARMEGIANA BOVINA";"TOMATE TRITURADO";"0.08";"9.41";"0.75";"54";"2025-08-29 18:44:57"
"11302";"PARMEGIANA BOVINA";"ARROZ";"0.1";"5.05";"0.5";"54";"2025-08-29 18:44:57"
"12015";"PARMEGIANA BOVINA";"FARINHA PANKO";"0.02";"19.9";"0.4";"54";"2025-08-29 18:44:57"
"12016";"PARMEGIANA BOVINA";"FARINHA DE TRIGO";"0.02";"4.36";"0.09";"54";"2025-08-29 18:44:57"
"12017";"PARMEGIANA BOVINA";"OVO";"0.05";"0.55";"0.03";"54";"2025-08-29 18:44:57"
"12763";"PARMEGIANA BOVINA";"LEITE INTEGRAL";"0.01";"5.57";"0.06";"54";"2025-08-29 18:44:57"
"9782";"AMENDOA LAMINADA ASSADA";"AMENDOA LAMINADA";"1.06383";"0";"0";NULL;"2025-08-29 18:12:48"
"11886";"SHAKE  CHOCOLATE BRANCO COM MORANGO PREMIUM";"BIJU";"0.004";"24.85";"0.1";"31";"2025-08-28 14:39:57"
"11887";"SHAKE  CHOCOLATE BRANCO COM MORANGO PREMIUM";"BEBIDA LÁCTEA BAUNILHA";"0.253";"6.71";"1.7";"31";"2025-08-28 14:39:57"
"11888";"SHAKE  CHOCOLATE BRANCO COM MORANGO PREMIUM";"MORANGO FRESCO";"0.06";"25";"1.5";"31";"2025-08-28 14:39:57"
"11891";"SHAKE  CHOCOLATE BRANCO COM MORANGO PREMIUM";"BRIGADEIRO DE LEITE NINHO";"0.03";"31.51";"0.95";"31";"2025-08-28 14:39:57"
"12294";"SHAKE  CHOCOLATE BRANCO COM MORANGO PREMIUM";"GANASH DE CHOCOLATE BRANCO";"0.05";"57.8";"2.89";"31";"2025-08-28 14:39:57"
"12342";"SHAKE  CHOCOLATE BRANCO COM MORANGO PREMIUM";"CREME DE LEITE 17";"0.03";"13.07";"0.39";"31";"2025-08-28 14:39:57"
"12687";"SHAKE  CHOCOLATE BRANCO COM MORANGO PREMIUM";"CHOCOLATE BRANCO EM BARRA";"0.02";"78.71";"1.57";"31";"2025-08-28 14:39:57"
"11050";"FETTUCCINE  AO MOLHO POMODORO COM FRANGO A MILANESA";"MACARRAO FETTUCCINE";"0.1";"25.54";"2.55";"38";"2025-08-28 14:02:55"
"11051";"FETTUCCINE  AO MOLHO POMODORO COM FRANGO A MILANESA";"QUEIJO PARMESÃO";"0.01";"56";"0.56";"38";"2025-08-28 14:02:55"
"11053";"FETTUCCINE  AO MOLHO POMODORO COM FRANGO A MILANESA";"MANJERICÃO FRESCO";"0.01";"50";"0.5";"38";"2025-08-28 14:02:55"
"11111";"FETTUCCINE  AO MOLHO POMODORO COM FRANGO A MILANESA";"TOMATE TRITURADO";"0.1";"9.41";"0.94";"38";"2025-08-28 14:02:55"
"11114";"FETTUCCINE  AO MOLHO POMODORO COM FRANGO A MILANESA";"SAL COM ERVAS";"0.002";"7.46";"0.01";"38";"2025-08-28 14:02:55"
"12129";"FETTUCCINE  AO MOLHO POMODORO COM FRANGO A MILANESA";"ALHO";"0.01";"22";"0.22";"38";"2025-08-28 14:02:55"
"12130";"FETTUCCINE  AO MOLHO POMODORO COM FRANGO A MILANESA";"FRANGO PARMEGIANA 120G";"1";"2.97";"2.97";"38";"2025-08-28 14:02:55"
"12131";"FETTUCCINE  AO MOLHO POMODORO COM FRANGO A MILANESA";"AZEITE COMPOSTO";"0.01";"20.16";"0.2";"38";"2025-08-28 14:02:55"
"12132";"FETTUCCINE  AO MOLHO POMODORO COM FRANGO A MILANESA";"OVO";"0.5";"0.55";"0.28";"38";"2025-08-28 14:02:55"
"12133";"FETTUCCINE  AO MOLHO POMODORO COM FRANGO A MILANESA";"FARINHA PANKO";"0.01";"19.9";"0.2";"38";"2025-08-28 14:02:55"
"12134";"FETTUCCINE  AO MOLHO POMODORO COM FRANGO A MILANESA";"FARINHA DE TRIGO";"0.01";"4.36";"0.04";"38";"2025-08-28 14:02:55"
"12631";"FRANGO MILANESA COM MOLHO CREMOSO.";"MANTEIGA COM SAL";"0.01";"42.68";"0.43";NULL;"2025-08-28 13:40:16"
"12633";"FRANGO MILANESA COM MOLHO CREMOSO.";"QUEIJO MUÇARELA";"0.02";"33.02";"0.66";NULL;"2025-08-28 13:40:16"
"12634";"FRANGO MILANESA COM MOLHO CREMOSO.";"LEITE INTEGRAL";"0.03";"5.57";"0.17";NULL;"2025-08-28 13:40:16"
"12635";"FRANGO MILANESA COM MOLHO CREMOSO.";"QUEIJO PARMESÃO";"0.02";"56";"1.12";NULL;"2025-08-28 13:40:16"
"12636";"FRANGO MILANESA COM MOLHO CREMOSO.";"SALSA FRESCA";"0.02";"48";"0.96";NULL;"2025-08-28 13:40:16"
"12637";"FRANGO MILANESA COM MOLHO CREMOSO.";"ARROZ";"0.1";"5.05";"0.5";NULL;"2025-08-28 13:40:16"
"12638";"FRANGO MILANESA COM MOLHO CREMOSO.";"ALHO";"0.01";"22";"0.22";NULL;"2025-08-28 13:40:16"
"12639";"FRANGO MILANESA COM MOLHO CREMOSO.";"TOMATE TRITURADO";"0.04";"9.41";"0.38";NULL;"2025-08-28 13:40:16"
"12640";"FRANGO MILANESA COM MOLHO CREMOSO.";"MOSTARDA HEINZ";"0.005";"46.3";"0.23";NULL;"2025-08-28 13:40:16"
"12939";"FRANGO MILANESA COM MOLHO CREMOSO.";"CREME DE LEITE 17";"0.02";"13.07";"0.26";NULL;"2025-08-28 13:40:16"
"12940";"FRANGO MILANESA COM MOLHO CREMOSO.";"FARINHA DE TRIGO";"0.02";"4.36";"0.09";NULL;"2025-08-28 13:40:16"
"12941";"FRANGO MILANESA COM MOLHO CREMOSO.";"FARINHA PANKO";"0.02";"19.9";"0.4";NULL;"2025-08-28 13:40:16"
"12942";"FRANGO MILANESA COM MOLHO CREMOSO.";"OVO";"1";"0.55";"0.55";NULL;"2025-08-28 13:40:16"
"12958";"FRANGO MILANESA COM MOLHO CREMOSO.";"FRANGO PARMEGIANA 120G";"1";"2.97";"2.97";NULL;"2025-08-28 13:40:16"
"12216";"FETTUCCINE   AO MOLHO POMODORO COM FRANGO A MILANESA.";"MACARRAO FETTUCCINE";"0.1";"25.54";"2.55";NULL;"2025-08-28 13:39:50"
"12217";"FETTUCCINE   AO MOLHO POMODORO COM FRANGO A MILANESA.";"QUEIJO PARMESÃO";"0.01";"56";"0.56";NULL;"2025-08-28 13:39:50"
"12218";"FETTUCCINE   AO MOLHO POMODORO COM FRANGO A MILANESA.";"MANJERICÃO FRESCO";"0.01";"50";"0.5";NULL;"2025-08-28 13:39:50"
"12219";"FETTUCCINE   AO MOLHO POMODORO COM FRANGO A MILANESA.";"TOMATE TRITURADO";"0.1";"9.41";"0.94";NULL;"2025-08-28 13:39:50"
"12220";"FETTUCCINE   AO MOLHO POMODORO COM FRANGO A MILANESA.";"SAL COM ERVAS";"0.002";"7.46";"0.01";NULL;"2025-08-28 13:39:50"
"12221";"FETTUCCINE   AO MOLHO POMODORO COM FRANGO A MILANESA.";"ALHO";"0.01";"22";"0.22";NULL;"2025-08-28 13:39:50"
"12222";"FETTUCCINE   AO MOLHO POMODORO COM FRANGO A MILANESA.";"FRANGO PARMEGIANA 120G";"1";"2.97";"2.97";NULL;"2025-08-28 13:39:50"
"12223";"FETTUCCINE   AO MOLHO POMODORO COM FRANGO A MILANESA.";"AZEITE COMPOSTO";"0.01";"20.16";"0.2";NULL;"2025-08-28 13:39:50"
"12224";"FETTUCCINE   AO MOLHO POMODORO COM FRANGO A MILANESA.";"OVO";"0.5";"0.55";"0.28";NULL;"2025-08-28 13:39:50"
"12225";"FETTUCCINE   AO MOLHO POMODORO COM FRANGO A MILANESA.";"FARINHA PANKO";"0.01";"19.9";"0.2";NULL;"2025-08-28 13:39:50"
"12226";"FETTUCCINE   AO MOLHO POMODORO COM FRANGO A MILANESA.";"FARINHA DE TRIGO";"0.01";"4.36";"0.04";NULL;"2025-08-28 13:39:50"
"13129";"FILE  CUBOS 120G";"FILE MIGNON BOVINO";"0.127";"52.48";"6.66";NULL;"2025-08-27 16:59:44"
"79";"QUEIJO A MILANESA";"FARINHA DE ROSCA";"0.02";"7.48";"0.15";"40";"2025-08-25 09:25:05"
"80";"QUEIJO A MILANESA";"FARINHA PANKO";"0.02";"19.9";"0.4";"40";"2025-08-25 09:25:05"
"82";"QUEIJO A MILANESA";"MANJERICÃO FRESCO";"0.005";"50";"0.25";"40";"2025-08-25 09:25:05"
"83";"QUEIJO A MILANESA";"CEBOLA ROXA";"0.015";"4.64";"0.07";"40";"2025-08-25 09:25:05"
"84";"QUEIJO A MILANESA";"MOLHO MAIONESE";"0.03";"22.22";"0.67";"40";"2025-08-25 09:25:05"
"5538";"QUEIJO A MILANESA";"OVO";"0.013";"0.55";"0.01";"40";"2025-08-25 09:25:05"
"7233";"QUEIJO A MILANESA";"BLEND DE QUEIJOS REDONDO 120G";"1";"6.38";"6.38";"40";"2025-08-25 09:25:05"
"8766";"QUEIJO A MILANESA";"MOLHO DE TOMATE SWEET";"0.02";"38.86";"0.78";"40";"2025-08-25 09:25:05"
"11195";"QUEIJO A MILANESA";"PÃO BRIOCHE GERGELIM";"1";"1.4";"1.4";"40";"2025-08-25 09:25:05"
"12482";"QUEIJO A MILANESA";"LEITE INTEGRAL";"0.005";"5.57";"0.03";"40";"2025-08-25 09:25:05"
"8328";"AD PARMEGIANA BOVINA";"CARNE PARMEGIANA 90G";"1";"8.83";"8.83";"45";"2025-08-24 15:24:08"
"8330";"AD PARMEGIANA BOVINA";"SAL COM ERVAS";"0.0025";"7.46";"0.02";"45";"2025-08-24 15:24:08"
"8331";"AD PARMEGIANA BOVINA";"PIMENTA DO REINO";"0.0025";"75";"0.19";"45";"2025-08-24 15:24:08"
"8335";"AD PARMEGIANA BOVINA";"QUEIJO MUÇARELA FATIADA";"0.06";"47.76";"2.87";"45";"2025-08-24 15:24:08"
"8336";"AD PARMEGIANA BOVINA";"QUEIJO PARMESÃO";"0.04";"56";"2.24";"45";"2025-08-24 15:24:08"
"8337";"AD PARMEGIANA BOVINA";"MANTEIGA COM SAL";"0.01";"42.68";"0.43";"45";"2025-08-24 15:24:08"
"8338";"AD PARMEGIANA BOVINA";"OLEO DE SOJA";"0.005";"8.75";"0.04";"45";"2025-08-24 15:24:08"
"8339";"AD PARMEGIANA BOVINA";"ALHO";"0.0025";"22";"0.06";"45";"2025-08-24 15:24:08"
"8348";"AD PARMEGIANA BOVINA";"LEITE INTEGRAL";"0.04";"5.57";"0.22";"45";"2025-08-24 15:24:08"
"13082";"AD PARMEGIANA BOVINA";"TOMATE TRITURADO";"0.125";"9.41";"1.18";"45";"2025-08-24 15:24:08"
"13083";"AD PARMEGIANA FRANGO";"SAL COM ERVAS";"0.0025";"7.46";"0.02";"32";"2025-08-24 15:22:17"
"13084";"AD PARMEGIANA FRANGO";"PIMENTA DO REINO";"0.0025";"75";"0.19";"32";"2025-08-24 15:22:17"
"13085";"AD PARMEGIANA FRANGO";"QUEIJO MUÇARELA FATIADA";"0.06";"47.76";"2.87";"32";"2025-08-24 15:22:17"
"13086";"AD PARMEGIANA FRANGO";"QUEIJO PARMESÃO";"0.04";"56";"2.24";"32";"2025-08-24 15:22:17"
"13087";"AD PARMEGIANA FRANGO";"MANTEIGA COM SAL";"0.01";"42.68";"0.43";"32";"2025-08-24 15:22:17"
"13088";"AD PARMEGIANA FRANGO";"OLEO DE SOJA";"0.005";"8.75";"0.04";"32";"2025-08-24 15:22:17"
"13089";"AD PARMEGIANA FRANGO";"ALHO";"0.0025";"22";"0.06";"32";"2025-08-24 15:22:17"
"13090";"AD PARMEGIANA FRANGO";"LEITE INTEGRAL";"0.04";"5.57";"0.22";"32";"2025-08-24 15:22:17"
"13091";"AD PARMEGIANA FRANGO";"TOMATE TRITURADO";"0.125";"9.41";"1.18";"32";"2025-08-24 15:22:17"
"13092";"AD PARMEGIANA FRANGO";"FRANGO PARMEGIANA 120G";"1";"2.97";"2.97";"32";"2025-08-24 15:22:17"
"1806";"SMASH LIFE DUPLO";"PÃO BRIOCHE";"1";"1.3";"1.3";"44";"2025-08-23 13:24:59"
"1807";"SMASH LIFE DUPLO";"QUEIJO CHEDDAR FATIA";"0.04";"33.3";"1.33";"44";"2025-08-23 13:24:59"
"1808";"SMASH LIFE DUPLO";"MOLHO SMASH LIFE";"0.03";"29.84";"0.9";"44";"2025-08-23 13:24:59"
"1809";"SMASH LIFE DUPLO";"CEBOLA ROXA";"0.01";"4.64";"0.05";"44";"2025-08-23 13:24:59"
"1810";"SMASH LIFE DUPLO";"TOMATE LONGA VIDA";"0.03";"5.53";"0.17";"44";"2025-08-23 13:24:59"
"1811";"SMASH LIFE DUPLO";"ALFACE AMERICANA";"0.015";"16.5";"0.25";"44";"2025-08-23 13:24:59"
"2095";"SMASH LIFE DUPLO";"HAMBURGER SMASH BURGER 80G";"2";"3.99";"7.98";"44";"2025-08-23 13:24:59"
"11388";"SMASH LIFE DUPLO";"PICLES ARTESANAL";"0.02";"10.96";"0.22";"44";"2025-08-23 13:24:59"
"11960";"TITAN BURGER";"FARINHA PANKO";"0.02";"19.9";"0.4";"45";"2025-08-21 12:33:40"
"11961";"TITAN BURGER";"MOLHO MAIONESE";"0.03";"22.22";"0.67";"45";"2025-08-21 12:33:40"
"11962";"TITAN BURGER";"PÃO BRIOCHE GERGELIM";"1";"1.4";"1.4";"45";"2025-08-21 12:33:40"
"11963";"TITAN BURGER";"SOBRECOXA TEMPERADA";"1";"3.14";"3.14";"45";"2025-08-21 12:33:40"
"11964";"TITAN BURGER";"ALFACE AMERICANA";"0.02";"16.5";"0.33";"45";"2025-08-21 12:33:40"
"11965";"TITAN BURGER";"TOMATE LONGA VIDA";"0.02";"5.53";"0.11";"45";"2025-08-21 12:33:40"
"11967";"TITAN BURGER";"PICLES  DE CEBOLA ROXA";"0.03";"11.96";"0.36";"45";"2025-08-21 12:33:40"
"11971";"TITAN BURGER";"FARINHA DE TRIGO";"0.02";"4.36";"0.09";"45";"2025-08-21 12:33:40"
"12243";"TITAN BURGER";"LARANJA";"0.06335";"3.35";"0.21";"45";"2025-08-21 12:33:40"
"12244";"TITAN BURGER";"MOLHO SHOYO";"0.01";"8.15";"0.08";"45";"2025-08-21 12:33:40"
"12245";"TITAN BURGER";"AMIDO DE MILHO";"0.003";"11.43";"0.03";"45";"2025-08-21 12:33:40"
"12246";"TITAN BURGER";"ACUCAR CRISTAL";"0.01";"3.3";"0.03";"45";"2025-08-21 12:33:40"
"12275";"TITAN BURGER";"BACON FATIADO - BC";"0.07";"41";"2.87";"45";"2025-08-21 12:33:40"
"12296";"TITAN BURGER";"OVO";"0.5";"0.55";"0.28";"45";"2025-08-21 12:33:40"
"12297";"TITAN BURGER";"LEITE INTEGRAL";"0.01";"5.57";"0.06";"45";"2025-08-21 12:33:40"
"13034";"MINI SUNDAE";"CALDA DE FRUTAS VERMELHAS";"0.01";"28.38";"0.28";"5";"2025-08-21 12:33:05"
"13035";"MINI SUNDAE";"BEBIDA LÁCTEA BAUNILHA";"0.1";"6.71";"0.67";"5";"2025-08-21 12:33:05"
